ID,CODE_GENDER,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,overdue_months,approved_behavior,approved_biased,bias_wrong
6415242,F,Working,Married,225000.0,0.0,1,0,True
6415243,F,Working,Married,225000.0,0.0,1,0,True
6415244,F,Working,Married,225000.0,0.0,1,0,True
6415245,F,Working,Married,225000.0,0.0,1,0,True
6415246,F,Working,Married,225000.0,0.0,1,0,True
6415247,F,Working,Married,225000.0,0.0,1,0,True
6415267,F,Working,Married,180000.0,0.0,1,0,True
6415270,F,Working,Married,180000.0,0.0,1,0,True
6415274,F,Working,Married,180000.0,0.0,1,0,True
6415275,F,Working,Married,180000.0,0.0,1,0,True
6415276,F,Working,Married,180000.0,0.0,1,0,True
6415277,F,Working,Married,180000.0,0.0,1,0,True
6415278,F,Working,Married,180000.0,0.0,1,0,True
6415298,F,Working,Married,157500.0,0.0,1,0,True
6415308,F,Working,Married,193500.0,0.0,1,0,True
6415309,F,Working,Married,193500.0,0.0,1,0,True
6415310,F,Working,Married,193500.0,0.0,1,0,True
6415311,F,Working,Married,193500.0,0.0,1,0,True
6415313,F,Working,Married,193500.0,0.0,1,0,True
6415314,F,Working,Married,193500.0,0.0,1,0,True
6415316,F,Working,Married,157500.0,0.0,1,0,True
6415331,F,Working,Married,337500.0,0.0,1,0,True
6415332,F,Working,Married,337500.0,0.0,1,0,True
6415333,F,Working,Married,337500.0,0.0,1,0,True
6415334,F,Working,Married,337500.0,0.0,1,0,True
6415335,F,Working,Married,337500.0,0.0,1,0,True
6415400,M,Working,Single / not married,216000.0,0.0,1,0,True
6415401,M,Working,Single / not married,216000.0,0.0,1,0,True
6415455,F,Working,Single / not married,171000.0,0.0,1,0,True
6415456,F,Working,Single / not married,171000.0,0.0,1,0,True
6415524,F,Working,Married,306000.0,0.0,1,0,True
6415525,F,Working,Married,306000.0,0.0,1,0,True
6415527,F,Working,Married,306000.0,0.0,1,0,True
6415530,F,Working,Married,306000.0,0.0,1,0,True
6415531,F,Working,Married,306000.0,0.0,1,0,True
6415532,F,Working,Married,306000.0,0.0,1,0,True
6415533,F,Working,Married,306000.0,0.0,1,0,True
6415534,F,Working,Married,306000.0,0.0,1,0,True
6415538,F,Working,Single / not married,157500.0,0.0,1,0,True
6415539,F,Working,Single / not married,157500.0,0.0,1,0,True
6415540,F,Working,Single / not married,157500.0,0.0,1,0,True
6415541,F,Working,Single / not married,157500.0,0.0,1,0,True
6415542,F,Working,Single / not married,157500.0,0.0,1,0,True
6415543,F,Working,Single / not married,157500.0,0.0,1,0,True
6415544,F,Working,Single / not married,157500.0,0.0,1,0,True
6415545,F,Working,Single / not married,157500.0,0.0,1,0,True
6415551,F,Working,Married,315000.0,0.0,1,0,True
6415552,F,Working,Married,315000.0,0.0,1,0,True
6415553,F,Working,Married,315000.0,0.0,1,0,True
6415575,M,Working,Single / not married,166500.0,0.0,1,0,True
6415576,M,Working,Single / not married,166500.0,0.0,1,0,True
6415590,F,Working,Single / not married,247500.0,0.0,1,0,True
6415591,F,Working,Single / not married,247500.0,0.0,1,0,True
6415592,F,Working,Single / not married,247500.0,0.0,1,0,True
6415593,F,Working,Married,211500.0,0.0,1,0,True
6415594,F,Working,Married,211500.0,0.0,1,0,True
6415595,F,Working,Married,211500.0,0.0,1,0,True
6415613,M,Working,Single / not married,157500.0,0.0,1,0,True
6415614,M,Working,Single / not married,157500.0,0.0,1,0,True
6415615,M,Working,Single / not married,157500.0,0.0,1,0,True
6415616,F,Working,Civil marriage,247500.0,0.0,1,0,True
6415617,F,Working,Civil marriage,247500.0,0.0,1,0,True
6415620,F,Working,Married,157500.0,0.0,1,0,True
6415621,F,Working,Married,157500.0,0.0,1,0,True
6415625,F,Working,Married,157500.0,0.0,1,0,True
6415627,F,Working,Married,157500.0,0.0,1,0,True
6415628,F,Working,Married,157500.0,0.0,1,0,True
6415629,F,Working,Married,157500.0,0.0,1,0,True
6415664,F,Working,Separated,270000.0,0.0,1,0,True
6415665,F,Working,Separated,270000.0,0.0,1,0,True
6415666,F,Working,Separated,270000.0,0.0,1,0,True
6415667,F,Working,Separated,270000.0,0.0,1,0,True
6415675,F,Working,Married,157500.0,0.0,1,0,True
6415676,F,Working,Married,157500.0,0.0,1,0,True
6415677,F,Working,Married,157500.0,0.0,1,0,True
6415678,F,Working,Married,157500.0,0.0,1,0,True
6415680,F,Working,Married,157500.0,0.0,1,0,True
6415682,F,Working,Married,157500.0,0.0,1,0,True
6415683,F,Working,Married,157500.0,0.0,1,0,True
6415684,F,Working,Married,157500.0,0.0,1,0,True
6415685,F,Working,Married,157500.0,0.0,1,0,True
6415686,F,Working,Married,157500.0,0.0,1,0,True
6415687,F,Working,Married,157500.0,0.0,1,0,True
6415688,F,Working,Married,157500.0,0.0,1,0,True
6415689,F,Working,Married,157500.0,0.0,1,0,True
6415690,F,Working,Married,157500.0,0.0,1,0,True
6415702,F,Working,Married,175500.0,0.0,1,0,True
6415703,F,Working,Married,175500.0,0.0,1,0,True
6415750,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415754,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415755,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415756,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415757,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415758,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415759,F,Working,Civil marriage,270000.0,0.0,1,0,True
6415802,F,Working,Married,225000.0,0.0,1,0,True
6415803,F,Working,Married,225000.0,0.0,1,0,True
6415804,F,Working,Married,225000.0,0.0,1,0,True
6415805,F,Working,Married,225000.0,0.0,1,0,True
6415806,F,Working,Married,225000.0,0.0,1,0,True
6415808,F,Working,Married,225000.0,0.0,1,0,True
6415809,F,Working,Married,225000.0,0.0,1,0,True
6415810,F,Working,Married,225000.0,0.0,1,0,True
6415811,F,Working,Married,225000.0,0.0,1,0,True
6415812,F,Working,Married,225000.0,0.0,1,0,True
6415813,F,Working,Married,225000.0,0.0,1,0,True
6415814,F,Working,Married,225000.0,0.0,1,0,True
6415815,F,Working,Married,225000.0,0.0,1,0,True
6415816,F,Working,Married,225000.0,0.0,1,0,True
6415832,F,Working,Married,315000.0,0.0,1,0,True
6415855,F,Working,Single / not married,157500.0,0.0,1,0,True
6415856,F,Working,Single / not married,157500.0,0.0,1,0,True
6415857,F,Working,Single / not married,157500.0,0.0,1,0,True
6415865,F,Working,Married,202500.0,0.0,1,0,True
6415866,F,Working,Married,202500.0,0.0,1,0,True
6415867,F,Working,Married,202500.0,0.0,1,0,True
6415868,F,Working,Married,202500.0,0.0,1,0,True
6415869,F,Working,Married,202500.0,0.0,1,0,True
6415870,F,Working,Married,202500.0,0.0,1,0,True
6415925,F,Working,Widow,202500.0,0.0,1,0,True
6415926,F,Working,Widow,202500.0,0.0,1,0,True
6415927,F,Working,Widow,202500.0,0.0,1,0,True
6415928,F,Working,Widow,202500.0,0.0,1,0,True
6415934,F,Working,Married,166500.0,0.0,1,0,True
6415970,M,Working,Single / not married,166500.0,0.0,1,0,True
6415971,M,Working,Single / not married,166500.0,0.0,1,0,True
6415972,M,Working,Single / not married,166500.0,0.0,1,0,True
6415973,M,Working,Single / not married,166500.0,0.0,1,0,True
6415974,M,Working,Single / not married,166500.0,0.0,1,0,True
6415975,M,Working,Single / not married,166500.0,0.0,1,0,True
6415976,M,Working,Single / not married,166500.0,0.0,1,0,True
6415977,M,Working,Single / not married,166500.0,0.0,1,0,True
6415996,F,Working,Single / not married,198000.0,0.0,1,0,True
6415997,F,Working,Single / not married,198000.0,0.0,1,0,True
6415998,F,Working,Single / not married,198000.0,0.0,1,0,True
6415999,F,Working,Single / not married,198000.0,0.0,1,0,True
6416000,F,Working,Single / not married,198000.0,0.0,1,0,True
6416001,F,Working,Single / not married,198000.0,0.0,1,0,True
6416002,F,Working,Single / not married,198000.0,0.0,1,0,True
6416003,F,Working,Single / not married,198000.0,0.0,1,0,True
6416004,F,Working,Single / not married,198000.0,0.0,1,0,True
6416005,F,Working,Single / not married,198000.0,0.0,1,0,True
6416023,F,Working,Married,270000.0,0.0,1,0,True
6416025,F,Working,Married,270000.0,0.0,1,0,True
6416026,F,Working,Married,270000.0,0.0,1,0,True
6416027,F,Working,Married,270000.0,0.0,1,0,True
6416032,M,Working,Single / not married,202500.0,0.0,1,0,True
6416033,M,Working,Single / not married,202500.0,0.0,1,0,True
6416067,F,Working,Married,202500.0,0.0,1,0,True
6416068,F,Working,Married,202500.0,0.0,1,0,True
6416069,F,Working,Married,202500.0,0.0,1,0,True
6416106,F,Working,Married,225000.0,0.0,1,0,True
6416107,F,Working,Married,225000.0,0.0,1,0,True
6416109,F,Working,Married,225000.0,0.0,1,0,True
6416110,F,Working,Married,225000.0,0.0,1,0,True
6416111,F,Working,Married,225000.0,0.0,1,0,True
6416126,F,Working,Married,171000.0,0.0,1,0,True
6416128,F,Working,Married,171000.0,0.0,1,0,True
6416130,F,Working,Married,171000.0,0.0,1,0,True
6416131,F,Working,Married,171000.0,0.0,1,0,True
6416132,F,Working,Married,171000.0,0.0,1,0,True
6416133,F,Working,Married,171000.0,0.0,1,0,True
6416134,F,Working,Married,171000.0,0.0,1,0,True
6416135,F,Working,Married,171000.0,0.0,1,0,True
6416184,F,Working,Single / not married,202500.0,0.0,1,0,True
6416185,F,Working,Single / not married,202500.0,0.0,1,0,True
6416192,F,Working,Married,202500.0,0.0,1,0,True
6416195,F,Working,Married,202500.0,0.0,1,0,True
6416196,F,Working,Married,202500.0,0.0,1,0,True
6416198,F,Working,Married,202500.0,0.0,1,0,True
6416199,F,Working,Married,202500.0,0.0,1,0,True
6416200,F,Working,Married,202500.0,0.0,1,0,True
6416201,F,Working,Married,202500.0,0.0,1,0,True
6416202,F,Working,Married,180000.0,0.0,1,0,True
6416203,F,Working,Married,180000.0,0.0,1,0,True
6416204,F,Working,Married,180000.0,0.0,1,0,True
6416205,F,Working,Married,180000.0,0.0,1,0,True
6416206,F,Working,Single / not married,202500.0,0.0,1,0,True
6416207,F,Working,Single / not married,202500.0,0.0,1,0,True
6416208,F,Working,Single / not married,202500.0,0.0,1,0,True
6416209,F,Working,Single / not married,202500.0,0.0,1,0,True
6416210,F,Working,Single / not married,202500.0,0.0,1,0,True
6416211,F,Working,Single / not married,202500.0,0.0,1,0,True
6416212,F,Working,Single / not married,202500.0,0.0,1,0,True
6416213,F,Working,Single / not married,202500.0,0.0,1,0,True
6416214,F,Working,Single / not married,202500.0,0.0,1,0,True
6416215,F,Working,Single / not married,202500.0,0.0,1,0,True
6416216,F,Working,Single / not married,202500.0,0.0,1,0,True
6416222,F,Working,Single / not married,270000.0,0.0,1,0,True
6416223,F,Working,Single / not married,270000.0,0.0,1,0,True
6416224,F,Working,Single / not married,270000.0,0.0,1,0,True
6416225,F,Working,Single / not married,270000.0,0.0,1,0,True
6416226,F,Working,Single / not married,270000.0,0.0,1,0,True
6416227,F,Working,Single / not married,270000.0,0.0,1,0,True
6416228,F,Working,Single / not married,270000.0,0.0,1,0,True
6416229,F,Working,Single / not married,270000.0,0.0,1,0,True
6416236,F,Working,Married,202500.0,0.0,1,0,True
6416237,M,Working,Single / not married,247500.0,0.0,1,0,True
6416238,M,Working,Single / not married,247500.0,0.0,1,0,True
6416239,M,Working,Single / not married,247500.0,0.0,1,0,True
6416240,M,Working,Single / not married,247500.0,0.0,1,0,True
6416241,M,Working,Single / not married,247500.0,0.0,1,0,True
6416242,M,Working,Single / not married,247500.0,0.0,1,0,True
6416243,M,Working,Single / not married,247500.0,0.0,1,0,True
6416244,M,Working,Single / not married,247500.0,0.0,1,0,True
6416245,M,Working,Single / not married,247500.0,0.0,1,0,True
6416266,F,Working,Widow,175500.0,0.0,1,0,True
6416267,F,Working,Widow,175500.0,0.0,1,0,True
6416268,F,Working,Widow,175500.0,0.0,1,0,True
6416269,F,Working,Widow,175500.0,0.0,1,0,True
6416270,F,Working,Widow,175500.0,0.0,1,0,True
6416271,F,Working,Widow,175500.0,0.0,1,0,True
6416272,F,Working,Widow,175500.0,0.0,1,0,True
6416273,F,Working,Widow,175500.0,0.0,1,0,True
6416274,F,Working,Widow,175500.0,0.0,1,0,True
6416309,F,Working,Married,180000.0,0.0,1,0,True
6416310,F,Working,Married,180000.0,0.0,1,0,True
6416311,F,Working,Married,180000.0,0.0,1,0,True
6416312,F,Working,Married,180000.0,0.0,1,0,True
6416313,F,Working,Married,180000.0,0.0,1,0,True
6416347,M,Working,Single / not married,180000.0,0.0,1,0,True
6690345,M,Working,Single / not married,180000.0,0.0,1,0,True
6690346,M,Working,Single / not married,180000.0,0.0,1,0,True
6690347,M,Working,Single / not married,180000.0,0.0,1,0,True
6690348,M,Working,Single / not married,180000.0,0.0,1,0,True
6690349,M,Working,Single / not married,180000.0,0.0,1,0,True
6691610,F,Working,Civil marriage,225000.0,0.0,1,0,True
6691611,F,Working,Civil marriage,225000.0,0.0,1,0,True
6416359,F,Working,Married,225000.0,0.0,1,0,True
6692749,F,Working,Married,225000.0,0.0,1,0,True
6692750,F,Working,Married,225000.0,0.0,1,0,True
6416365,F,Working,Single / not married,180000.0,0.0,1,0,True
6416366,F,Working,Single / not married,180000.0,0.0,1,0,True
6416367,F,Working,Single / not married,180000.0,0.0,1,0,True
6736823,F,Working,Single / not married,180000.0,0.0,1,0,True
6736824,F,Working,Single / not married,180000.0,0.0,1,0,True
6736825,F,Working,Single / not married,180000.0,0.0,1,0,True
6736828,F,Working,Single / not married,180000.0,0.0,1,0,True
6736829,F,Working,Single / not married,180000.0,0.0,1,0,True
6736830,F,Working,Single / not married,180000.0,0.0,1,0,True
6736831,F,Working,Single / not married,180000.0,0.0,1,0,True
6736832,F,Working,Single / not married,180000.0,0.0,1,0,True
6736833,F,Working,Single / not married,180000.0,0.0,1,0,True
6736834,F,Working,Single / not married,180000.0,0.0,1,0,True
6416397,F,Working,Single / not married,225000.0,0.0,1,0,True
6416398,F,Working,Single / not married,225000.0,0.0,1,0,True
6801325,F,Working,Single / not married,225000.0,0.0,1,0,True
6801326,F,Working,Single / not married,225000.0,0.0,1,0,True
6801327,F,Working,Single / not married,225000.0,0.0,1,0,True
6801328,F,Working,Single / not married,225000.0,0.0,1,0,True
6801329,F,Working,Single / not married,225000.0,0.0,1,0,True
6801330,F,Working,Single / not married,225000.0,0.0,1,0,True
6801331,F,Working,Single / not married,225000.0,0.0,1,0,True
6801332,F,Working,Single / not married,225000.0,0.0,1,0,True
6801333,F,Working,Single / not married,225000.0,0.0,1,0,True
6801334,F,Working,Single / not married,225000.0,0.0,1,0,True
6801335,F,Working,Single / not married,225000.0,0.0,1,0,True
6801336,F,Working,Single / not married,225000.0,0.0,1,0,True
6801337,F,Working,Single / not married,225000.0,0.0,1,0,True
6801338,F,Working,Single / not married,225000.0,0.0,1,0,True
6416402,F,Working,Separated,175500.0,0.0,1,0,True
6416403,F,Working,Separated,175500.0,0.0,1,0,True
6690781,F,Working,Separated,175500.0,0.0,1,0,True
6690782,F,Working,Separated,175500.0,0.0,1,0,True
6690783,F,Working,Separated,175500.0,0.0,1,0,True
6690784,F,Working,Separated,175500.0,0.0,1,0,True
6690786,F,Working,Separated,175500.0,0.0,1,0,True
6690787,F,Working,Separated,175500.0,0.0,1,0,True
6690788,F,Working,Separated,175500.0,0.0,1,0,True
6690789,F,Working,Separated,175500.0,0.0,1,0,True
6416405,F,Working,Married,157500.0,0.0,1,0,True
6691687,F,Working,Married,157500.0,0.0,1,0,True
6416406,F,Working,Single / not married,900000.0,0.0,1,0,True
6416407,F,Working,Single / not married,900000.0,0.0,1,0,True
6691696,F,Working,Single / not married,900000.0,0.0,1,0,True
6691697,F,Working,Single / not married,900000.0,0.0,1,0,True
6691698,F,Working,Single / not married,900000.0,0.0,1,0,True
6691701,F,Working,Single / not married,900000.0,0.0,1,0,True
6691702,F,Working,Single / not married,900000.0,0.0,1,0,True
6416464,F,Working,Single / not married,157500.0,0.0,1,0,True
6419998,F,Working,Married,243000.0,0.0,1,0,True
6420000,F,Working,Married,243000.0,0.0,1,0,True
6420013,F,Working,Married,342000.0,0.0,1,0,True
6420016,F,Working,Married,342000.0,0.0,1,0,True
6420018,F,Working,Married,342000.0,0.0,1,0,True
6420019,F,Working,Married,342000.0,0.0,1,0,True
6420020,F,Working,Married,342000.0,0.0,1,0,True
6420026,F,Working,Separated,180000.0,0.0,1,0,True
6420027,F,Working,Separated,180000.0,0.0,1,0,True
6520786,F,Working,Separated,180000.0,0.0,1,0,True
6420039,F,Working,Single / not married,180000.0,0.0,1,0,True
6420040,F,Working,Single / not married,180000.0,0.0,1,0,True
6420041,F,Working,Single / not married,180000.0,0.0,1,0,True
6420042,F,Working,Single / not married,180000.0,0.0,1,0,True
6420043,F,Working,Single / not married,180000.0,0.0,1,0,True
6420046,F,Working,Married,225000.0,0.0,1,0,True
6420047,F,Working,Married,225000.0,0.0,1,0,True
6420049,F,Working,Married,225000.0,0.0,1,0,True
6420050,F,Working,Married,225000.0,0.0,1,0,True
6520824,F,Working,Married,225000.0,0.0,1,0,True
6420132,F,Working,Married,173250.0,0.0,1,0,True
6420133,F,Working,Married,173250.0,0.0,1,0,True
6420209,F,Working,Married,180000.0,0.0,1,0,True
6420210,F,Working,Married,180000.0,0.0,1,0,True
6420211,F,Working,Married,180000.0,0.0,1,0,True
6420212,F,Working,Married,180000.0,0.0,1,0,True
6420213,F,Working,Married,180000.0,0.0,1,0,True
6420214,F,Working,Married,180000.0,0.0,1,0,True
6520714,F,Working,Married,180000.0,0.0,1,0,True
6420228,F,Working,Married,225000.0,0.0,1,0,True
6420229,F,Working,Married,225000.0,0.0,1,0,True
6420230,F,Working,Married,225000.0,0.0,1,0,True
6420231,F,Working,Married,247500.0,0.0,1,0,True
6420232,F,Working,Married,247500.0,0.0,1,0,True
6420233,F,Working,Married,247500.0,0.0,1,0,True
6420236,F,Working,Single / not married,202500.0,0.0,1,0,True
6420296,F,Working,Married,202500.0,0.0,1,0,True
6420298,F,Working,Married,202500.0,0.0,1,0,True
6520706,F,Working,Married,202500.0,0.0,1,0,True
6420309,F,Working,Married,225000.0,0.0,1,0,True
6420310,F,Working,Married,225000.0,0.0,1,0,True
6420313,F,Working,Married,225000.0,0.0,1,0,True
6420314,F,Working,Married,225000.0,0.0,1,0,True
6420315,F,Working,Married,225000.0,0.0,1,0,True
6420316,F,Working,Married,225000.0,0.0,1,0,True
6420317,F,Working,Married,225000.0,0.0,1,0,True
6420318,F,Working,Married,225000.0,0.0,1,0,True
6420319,F,Working,Married,225000.0,0.0,1,0,True
6520748,F,Working,Married,225000.0,0.0,1,0,True
6423158,F,Working,Married,238500.0,0.0,1,0,True
6423159,F,Working,Married,238500.0,0.0,1,0,True
6423160,F,Working,Married,238500.0,0.0,1,0,True
6800557,F,Working,Married,238500.0,0.0,1,0,True
6800558,F,Working,Married,238500.0,0.0,1,0,True
6800559,F,Working,Married,238500.0,0.0,1,0,True
6800561,F,Working,Married,238500.0,0.0,1,0,True
6800562,F,Working,Married,238500.0,0.0,1,0,True
6800564,F,Working,Married,238500.0,0.0,1,0,True
6800565,F,Working,Married,238500.0,0.0,1,0,True
6800566,F,Working,Married,238500.0,0.0,1,0,True
6800567,F,Working,Married,238500.0,0.0,1,0,True
6423162,F,Working,Married,153000.0,0.0,1,0,True
6423163,F,Working,Married,153000.0,0.0,1,0,True
6423164,F,Working,Married,153000.0,0.0,1,0,True
6800588,F,Working,Married,153000.0,0.0,1,0,True
6800591,F,Working,Married,153000.0,0.0,1,0,True
6800592,F,Working,Married,153000.0,0.0,1,0,True
6800594,F,Working,Married,153000.0,0.0,1,0,True
6800595,F,Working,Married,153000.0,0.0,1,0,True
6800596,F,Working,Married,153000.0,0.0,1,0,True
6800597,F,Working,Married,153000.0,0.0,1,0,True
6800599,F,Working,Married,153000.0,0.0,1,0,True
6800600,F,Working,Married,153000.0,0.0,1,0,True
6800601,F,Working,Married,153000.0,0.0,1,0,True
6800602,F,Working,Married,153000.0,0.0,1,0,True
6423165,F,Working,Married,225000.0,0.0,1,0,True
6423166,F,Working,Married,225000.0,0.0,1,0,True
6423167,F,Working,Married,225000.0,0.0,1,0,True
6801755,F,Working,Married,225000.0,0.0,1,0,True
6801756,F,Working,Married,225000.0,0.0,1,0,True
6801758,F,Working,Married,225000.0,0.0,1,0,True
6801759,F,Working,Married,225000.0,0.0,1,0,True
6801760,F,Working,Married,225000.0,0.0,1,0,True
6801761,F,Working,Married,225000.0,0.0,1,0,True
6801762,F,Working,Married,225000.0,0.0,1,0,True
6801763,F,Working,Married,225000.0,0.0,1,0,True
6423180,F,Working,Married,171000.0,0.0,1,0,True
6691846,F,Working,Married,171000.0,0.0,1,0,True
6423245,F,Working,Married,180000.0,0.0,1,0,True
6691911,F,Working,Married,180000.0,0.0,1,0,True
6691912,F,Working,Married,180000.0,0.0,1,0,True
6691913,F,Working,Married,180000.0,0.0,1,0,True
6691914,F,Working,Married,180000.0,0.0,1,0,True
6691915,F,Working,Married,180000.0,0.0,1,0,True
6691916,F,Working,Married,180000.0,0.0,1,0,True
6691917,F,Working,Married,180000.0,0.0,1,0,True
6691918,F,Working,Married,180000.0,0.0,1,0,True
6691919,F,Working,Married,180000.0,0.0,1,0,True
6423275,F,Working,Separated,157500.0,0.0,1,0,True
6800243,F,Working,Separated,157500.0,0.0,1,0,True
6800244,F,Working,Separated,157500.0,0.0,1,0,True
6800245,F,Working,Separated,157500.0,0.0,1,0,True
6800246,F,Working,Separated,157500.0,0.0,1,0,True
6800248,F,Working,Separated,157500.0,0.0,1,0,True
6800249,F,Working,Separated,157500.0,0.0,1,0,True
6800250,F,Working,Separated,157500.0,0.0,1,0,True
6800251,F,Working,Separated,157500.0,0.0,1,0,True
6800252,F,Working,Separated,157500.0,0.0,1,0,True
6800253,F,Working,Separated,157500.0,0.0,1,0,True
6800254,F,Working,Separated,157500.0,0.0,1,0,True
6800255,F,Working,Separated,157500.0,0.0,1,0,True
6800256,F,Working,Separated,157500.0,0.0,1,0,True
6423277,F,Working,Separated,405000.0,0.0,1,0,True
6423278,F,Working,Separated,405000.0,0.0,1,0,True
6423279,F,Working,Separated,405000.0,0.0,1,0,True
6801407,F,Working,Separated,405000.0,0.0,1,0,True
6801408,F,Working,Separated,405000.0,0.0,1,0,True
6801409,F,Working,Separated,405000.0,0.0,1,0,True
6801410,F,Working,Separated,405000.0,0.0,1,0,True
6801411,F,Working,Separated,405000.0,0.0,1,0,True
6801412,F,Working,Separated,405000.0,0.0,1,0,True
6801413,F,Working,Separated,405000.0,0.0,1,0,True
6801414,F,Working,Separated,405000.0,0.0,1,0,True
6801415,F,Working,Separated,405000.0,0.0,1,0,True
6801416,F,Working,Separated,405000.0,0.0,1,0,True
6801417,F,Working,Separated,405000.0,0.0,1,0,True
6423324,F,Working,Married,251212.5,0.0,1,0,True
6423335,F,Working,Single / not married,225000.0,0.0,1,0,True
6689916,F,Working,Single / not married,225000.0,0.0,1,0,True
6689919,F,Working,Single / not married,225000.0,0.0,1,0,True
6689920,F,Working,Single / not married,225000.0,0.0,1,0,True
6689921,F,Working,Single / not married,225000.0,0.0,1,0,True
6423341,F,Working,Married,166500.0,0.0,1,0,True
6693272,F,Working,Married,166500.0,0.0,1,0,True
6693273,F,Working,Married,166500.0,0.0,1,0,True
6693274,F,Working,Married,166500.0,0.0,1,0,True
6693275,F,Working,Married,166500.0,0.0,1,0,True
6423377,F,Working,Civil marriage,202500.0,0.0,1,0,True
6800316,F,Working,Civil marriage,202500.0,0.0,1,0,True
6800318,F,Working,Civil marriage,202500.0,0.0,1,0,True
6423381,F,Working,Married,270000.0,0.0,1,0,True
6779632,F,Working,Married,270000.0,0.0,1,0,True
6779633,F,Working,Married,270000.0,0.0,1,0,True
6779634,F,Working,Married,270000.0,0.0,1,0,True
6779635,F,Working,Married,270000.0,0.0,1,0,True
6779636,F,Working,Married,270000.0,0.0,1,0,True
6779637,F,Working,Married,270000.0,0.0,1,0,True
6779638,F,Working,Married,270000.0,0.0,1,0,True
6779639,F,Working,Married,270000.0,0.0,1,0,True
6779640,F,Working,Married,270000.0,0.0,1,0,True
6423382,F,Working,Single / not married,202500.0,0.0,1,0,True
6764871,F,Working,Single / not married,202500.0,0.0,1,0,True
6764872,F,Working,Single / not married,202500.0,0.0,1,0,True
6764873,F,Working,Single / not married,202500.0,0.0,1,0,True
6764874,F,Working,Single / not married,202500.0,0.0,1,0,True
6764875,F,Working,Single / not married,202500.0,0.0,1,0,True
6764876,F,Working,Single / not married,202500.0,0.0,1,0,True
6764877,F,Working,Single / not married,202500.0,0.0,1,0,True
6764878,F,Working,Single / not married,202500.0,0.0,1,0,True
6764879,F,Working,Single / not married,202500.0,0.0,1,0,True
6423423,F,Working,Married,157500.0,0.0,1,0,True
6423424,F,Working,Married,157500.0,0.0,1,0,True
6423425,F,Working,Married,157500.0,0.0,1,0,True
6690481,F,Working,Married,157500.0,0.0,1,0,True
6690482,F,Working,Married,157500.0,0.0,1,0,True
6690483,F,Working,Married,157500.0,0.0,1,0,True
6690484,F,Working,Married,157500.0,0.0,1,0,True
6690485,F,Working,Married,157500.0,0.0,1,0,True
6690486,F,Working,Married,157500.0,0.0,1,0,True
6423431,F,Working,Single / not married,202500.0,0.0,1,0,True
6764906,F,Working,Single / not married,202500.0,0.0,1,0,True
6764907,F,Working,Single / not married,202500.0,0.0,1,0,True
6764908,F,Working,Single / not married,202500.0,0.0,1,0,True
6764909,F,Working,Single / not married,202500.0,0.0,1,0,True
6764910,F,Working,Single / not married,202500.0,0.0,1,0,True
6423434,F,Working,Separated,247500.0,0.0,1,0,True
6423435,F,Working,Separated,247500.0,0.0,1,0,True
6736700,F,Working,Separated,247500.0,0.0,1,0,True
6736701,F,Working,Separated,247500.0,0.0,1,0,True
6736702,F,Working,Separated,247500.0,0.0,1,0,True
6423448,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800675,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800676,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800677,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800678,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800679,F,Working,Civil marriage,225000.0,0.0,1,0,True
6800680,F,Working,Civil marriage,225000.0,0.0,1,0,True
6423449,F,Working,Married,157500.0,0.0,1,0,True
6423450,F,Working,Married,157500.0,0.0,1,0,True
6801035,F,Working,Married,157500.0,0.0,1,0,True
6801036,F,Working,Married,157500.0,0.0,1,0,True
6801037,F,Working,Married,157500.0,0.0,1,0,True
6801038,F,Working,Married,157500.0,0.0,1,0,True
6801039,F,Working,Married,157500.0,0.0,1,0,True
6423455,F,Working,Single / not married,202500.0,0.0,1,0,True
6423457,F,Working,Married,157500.0,0.0,1,0,True
6692947,F,Working,Married,157500.0,0.0,1,0,True
6423464,F,Working,Civil marriage,225000.0,0.0,1,0,True
6736900,F,Working,Civil marriage,225000.0,0.0,1,0,True
6736901,F,Working,Civil marriage,225000.0,0.0,1,0,True
6423519,F,Working,Separated,180000.0,0.0,1,0,True
6736915,F,Working,Separated,180000.0,0.0,1,0,True
6736916,F,Working,Separated,180000.0,0.0,1,0,True
6736917,F,Working,Separated,180000.0,0.0,1,0,True
6736918,F,Working,Separated,180000.0,0.0,1,0,True
6736919,F,Working,Separated,180000.0,0.0,1,0,True
6736920,F,Working,Separated,180000.0,0.0,1,0,True
6736921,F,Working,Separated,180000.0,0.0,1,0,True
6423552,F,Working,Married,270000.0,0.0,1,0,True
6801583,F,Working,Married,270000.0,0.0,1,0,True
6801584,F,Working,Married,270000.0,0.0,1,0,True
6801585,F,Working,Married,270000.0,0.0,1,0,True
6801586,F,Working,Married,270000.0,0.0,1,0,True
